,title,artist,genre,lyric,Unnamed: 0
562,  바라만          , Ve known  베논   ,R amp B Soul,"바라만 보던 나 속이 타들어가 나 How to feel How to act on you better Nothing’s feel alright 온종일 그랬어 그래도 널 바라보면 아무것도 생각이 안 들어 그냥 웃음만 나와 feels like you 돌아선 너의 실루엣 만 봐도 That is just you you Just falling on you you you 그래서 피해 every time 내 생각 들키지 않게 This is on you you That is on you you 그랬듯 너는 That way 알아도 가질 못해 걸어도 안 닿는 느낌 I can never reach you babe yeah 그랬듯 나는 That way 뒷모습 보고 갈게 I’ve been walking day and night But it’s okay so I can see you baby 바라만 보면 안 돼 그렇듯 너의 옆에 있을게 너무 부담 갖지 마 I can see you baby 바라만 보는 난데 그저 옆에서 너만 보면 돼 너무 신경 쓰지 마 Feelings baby it doesn't go away 하루 종일 네 생각만 해 나 i can't stop it no way 애만 타던 time with you 꿈에서도 걸어본 듯해 i hope it never ends so we could go far away 이 세상 속 어디든 니가 보여 everytime all day Where to go what I can do 난 여전히 부족한데 애써 밀어도 빌어도 내 맘속엔 다른 길 없네 I don’t regret the time with you I just want you alright I can see you baby 바라만 보면 안 돼 그렇듯 너의 옆에 있을게 너무 부담 갖지 마 I can see you baby 바라만 보는 난데 그저 옆에서 너만 보면 돼 너무 신경 쓰지 마 
",
563,  와인          , 곽원홍  ,R amp B Soul,"부어 네 와인 잊어 걔들 따위 말보다 태도로 피하고 조금 더 좁혀 우리 사이 오늘 같은 밤을 수백 번 잃어버린 20대 중반의 나이 남지 않은 자리에 혼자 남아있던 나 넌 그때 뭘 했는지 모르겠지만 이게 매일은 아니니까 일단 마셔 다른 색깔 얘기는 다음 아님 밤 다음 아님 밤에 이제 말해줄게 내 기억에 대해 난 자주 네가 궁금했기에 내가 그때 놓친 비행기에 대해 다 웃고 나면 말해줄래 이제 말해줄게 내 기억에 대해 난 자주 네가 궁금했기에 내가 그때 놓친 비행기에 대해 다 웃고 나면 말해줄래 
",
564,  홀로 남겨진다는 건          , Splen  스플렌   ,R amp B Soul,"그대 내 품 속에 자릴 잡아 줬다면 이 겨울이 이렇게도 추웠을까 홀로 남겨지는 게 특별할 건 없지만 웃을 일조차 없어 이 깊은 겨울밤 그대도 나와 별반 다를 일 없을까 홀로 남겨지는 게 내 맘 깊은 곳엔 언제나 그대가 있었는데 깊게 자리 잡은 텅 빈 맘속엔 홀로 남겨져있네 내 주위를 감싸는 어두운 정적 속에서 난 또 홀로 서 있어 그대도 나와 같은 맘이었을까 홀로 남겨진다는 게 
",
565,  Arn 아른           , Goranee  ,R amp B Soul,"날 보고 웃어주던 밝은 미소도 나를 웃게 만들던 너의 웃음도 눈앞에 계속 아른거려 난 아직 멀었나봐 시간이 약이라는 말은 거짓말 내겐 아직 결말을 보지 못한 드라마 그리운가봐 그리운가봐 보고싶나봐 난널 보고싶나봐 일년이란 시간이 흘렀네 벌써 넌 뭐해 잘 지내나 소식 한번 듣고 싶을 뿐이야 난 그 시간 속 에서 아직도 혼자 살아 가고 있어 길을 걷다 너와 닮은 사람이 자꾸 보여 옷을 사도 너 가 좋아하던 취향이 자꾸 묻어난다 난 아직도 인가보다 너와 함께였던 그 그리운 시간 속에 머물러 살아 아무래도 나는 너를 못 잊었나 보다 아무래도 나는 너를 못 잊는가 보다 날 보고 웃어주던 밝은 미소도 나를 웃게 만들던 너의 웃음도 눈앞에 계속 아른거려 난 아직 멀었나봐 시간이 약이라는 말은 거짓말 내겐 아직 결말을 보지 못한 드라마 그리운가봐 그리운가봐 보고싶나봐 난 널 보고싶나봐 밥은 잘 먹니 힘든건 없니 살만은 하니 잠은 푹 자니 건강은 하니 안 좋던 손목은 좀 괜찮니 운전은 매번 조심 난 아직도 널 못 잊어서 늘 이런걸 궁금해 해야 해 이런 날 보면 참 별로 일거야 오히려 조금 남았던 정도 다 떨어질껄 없어 보일껄 나도 알면서 자꾸만 이래 너도 날 못 잊었다고 해줘 똑같이 그 시간 속에 머물러줘 이 노래 듣고서라도 돌아와줘 내가 아직도 널 많이 좋아해 웃어주던 밝은 미소도 너의 웃음도 아른거려 멀었나봐 날 보고 웃어주던 밝은 미소도 나를 웃게 만들던 너의 웃음도 눈앞에 계속 아른거려 난 아직 멀었나봐 시간이 약이라는 말은 거짓말 내겐 아직 결말을 보지 못한 드라마 그리운가봐 그리운가봐 보고싶나봐 난널 보고싶나봐 
",
566,  bye          , habill  ,R amp B Soul,"hey bye bye  and me goodbye  i do not want to do  i don`t wanna see you anymore  never don’t fxxk do that  I don't know why I'm doing this  don`t do this please  Who can talk about tell me this now  let me down easy come to can you  to be painful take me get better  but i don’t know problem  just free let me know  hey bye bye  and me goodbye  i do not want to do  hey bye bye and me goodbye i do not want to do 
",
567,  이별영화  우리의 감정은 각본이 아니었길           , daki  ,R amp B Soul,"안녕이란 말이 이렇게 힘들었나 이별이란 말이 이렇게 어색했나 너의 전부가 되고싶었던 나 나의 전부가 되어버렸던 너 특별한 것만 해주고 싶던 그러나 너무도 서툴렀던 그 때 그 분위기 유행하던 노래부터 변하기 전의 너와 나 너의 이름 모든 게 아직까지도 내겐 많이 소중한데 너는 벌써 잊었나 봐 미안해 상처뿐인 결말의 원인은 나였기에 헤어지자는 말도 없이 그렇게 끝이 났고 생각만해도 아픈 너란 존재 잊을 수 없나 봐 너로 인해 바뀌었던 내 세상의 색 달라보였던 이 거리도 사라져가는데 너는 어디에 좋아한다던 우린 남보다 못한 사이가 된 채로 차갑게 서있다 진실이었나 너의 말 진심이었나 나의 마음 그동안 서로를 위한 연기였을까 지금 생각해보면 너무 쉽게 멀어진 것 같아 우린 운명이라고 다 그랬잖아 그만큼 비슷했었지 처음엔 좋았던 성격 차이가 어느 순간 너무 커져서 더 이상 돌이킬 수도 나아갈 수도 없었지 사랑이란 게 원래 그래 시간이 약이라고 그래 그럼 내가 느꼈던 감정들은 대체 뭔데 로맨틱한 대사 그리고 연출된 상황들 어쩌면 우린 처음부터 이 영화 속의 한 장면일 뿐 이 씬이 끝나게 되면 다시 모르는 사이가 되고 넌 어땠는지 우리의 감정은 각본이 아니었길 좋아한다던 우린 남보다 못한 사이가 된 채로 차갑게 서있다 진실이었나 너의 말 진심이었나 나의 마음 그동안 서로를 위한 연기였을까 좋아한다던 우린 남보다 못한 남보다 못한 사이가 된 채로 차갑게 서있다 사이가 되었지만 진실이었나 너의 말 진심이었나 나의 마음 
",
568,  Hide  amp  Seek          , 수엔  Suen   span    span 로데 화이트  Rhode White   ,R amp B Soul,"I like that day Baby what you wanna do Baby what you wanna do You can have whatever you want Maybe 나는 flee 여긴 street babe Don't you know that 너넨 fool yeah so whatcha gonna do 매일이 우린 Savage and baddest 모두가 하나 둘 따라해 Like i do 난 원해 something new 밑에서 우릴 look 우린 like hide and seek Oh no 전부 bullshit i keep it real 우린 매번 spit it wit it ouu baby spit it wit it ouu 전부 bullshit i keep it real 우린 매번 spit it wit it ouu baby 쉿 i want some new thang I go crazy They call me amazing Do not tryna steal mi - mine 너네 bishes I got some real babe 내 시계는 tic tac I keep working 너넨 그저 downstream에 여길 먹어 치워 다 i keep eat that Do you want it too Baby ouu I can give that I have a lot 저기 밑에 no yeah I need more 모두가 하나 둘 따라해 Like i do 난 원해 something new 밑에서 우릴 look 모두가 하나 둘 따라해 Like i do 난 원해 something new babe something new 우린 like hide and seek Oh no 전부 bullshit i keep it real 우린 매번 spit it wit it ouu baby spit it wit it ouu 전부 bullshit i keep it real 우린 매번 spit it wit it ouu baby 쉿 i want some new thang Oh i made it They can't hold us No one knows our name Baby 다 챙기지 i’m no longer afraid we are not not afraid Like i do do do Like i do do do No baby we made it i like this and i like it like ouu i like this and i like it like ouu Like this and i like ouu Like this and i like it like ouu Like this and i like that 
",
569,  섬          , 소르르  ,R amp B Soul,"작은 배를 타고 놀아요 아무도 없는 섬에 갇혀 밤새도록 떠 다니고만 싶은 걸요 해가 뜨면 저 파도 위엔 노란색 공도 띄울래요 이유 없이 그냥 그렇게 두고 싶어요 Let's have a champagne party Our time keep going by 우린 오늘 밤 춤을 추고 신나게 뛰어 놀아요 I'll be full even it I don't eat 그대와 함께라면 이 밤 오늘 여기 have it all 괜찮아요 어디 안가요 나를 바라봐요 길을 잃어 버릴까 봐 좀 무섭나요 이리와서 앉아봐요 가까이 좀 더 붙어줘요 오늘 밤은 내가 그대를 지켜줄게요 Let's have a champagne party Our time keep going by 우린 오늘 밤 춤을 추고 신나게 뛰어 놀아요 I'll be full even it I don't eat 그대와 함께라면 이 밤 오늘 여기 have it all 더 깊어질 거에요 우린 숨기지 말아줄래요 우리 오늘 밤 이보다 더 자유로울 순 없을 거야 Have it all 하루종일 눈을 맞추고 춤을 춰요 I'll be full even it I don't eat 그대와 함께라면 이 밤 오늘 여기 have it all 
",
570,              , Beening  비닝   ,R amp B Soul,"What’s wrong with that 그대로가 좋아 너무 과하지 않게 흘러가는 대로 다 괜찮아 넘긴 앞머리와 긴 생머리에 블라우스 또 슬랙스 구두 이대로도 나쁘지는 않아 짧은 앞머리 뒤엔 단발머리 크롭 셔츠 통 큰 바지 운동화 이대로 날 내버려 둬 What’s wrong with that 그대로가 좋아 너무 과하지 않게 흘러가는 대로 다 괜찮아 Whatcha gonna do 엉망이 된 내 모습이어도 그래도 다 괜찮잖아 주위에서 들려오는 소리 현실을 보라는데 난 겁나지 않아 그 소리는 벌써 졸업 아직 하고 싶은 게 많은 아이 꿈을 펼치기에 딱 좋은 나이 이제 그만 날 내버려 둬 What’s wrong with that 그대로가 좋아 너무 과하지 않게 흘러가는 대로 다 괜찮아 Whatcha gonna do 엉망이 된 내 모습이어도 그래도 다 괜찮잖아 Woo hoo Woo hoo-woo Woo hoo Woo hoo-woo Woo hoo Woo hoo-woo Woo hoo Woo hoo-woo Woo hoo Woo hoo-woo Woo hoo Woo hoo-woo 
",
571,  설명서  Feat  Sweet The Kid           , Millennio  ,R amp B Soul,"또 날 피해서 가지 마요 날 그렇게 보지 마요 난 고장 나 버렸어요 난 설명서가 없어 내가 모든 게 미안해요 내 잘못을 모르지만 난 당신이 필요해요 난 부서져 버렸어요 여전히 당신 앞에만 서게 되면 과장되게 행동했던 이유를 말해 난 여전히 이해를 바래 오직 oh oh ooh 미안해요 어울리는 사람이 아니라 내가 멋진 사람이 아니라 또 날 피해서 가지 마요 날 그렇게 보지 마요 난 고장 나 버렸어요 난 설명서가 없어 내가 모든 게 미안해요 내 잘못을 모르지만 난 당신이 필요해요 난 부서져 버렸어요 내 표현이 주체가 안 돼 또 인사를 건넸네 다시 후회해 oh no 보고 싶어서 찾아갔는데 오 핑계가 없네 넌 못 본 척을 해 날 
",
572,  Can t Live Without You          , 하성운  ,R amp B Soul,"오늘 하루는 어땠는지 너의 모든 게 궁금한데 Yeah 눈을 감아도 너의 미소가 자꾸 생각나  한참을 멍하니 널 떠올리면 포근함이 날 안겨 눈이 감겨오는 걸 같은 꿈을 꾸면서 함께 잠들고 싶어 세상 유일한 내 사람 Yeah  I can't live without you (네 두 손 꼭 잡고) I can't live without you (곁에 있어줄래요) 늘 고마워 내 옆에 그대라서 하루 온종일 행복해져 난 Yeah  피곤할 때면 늘 내 어깨에 기대 편히 쉬었으면 해 Yeah 때론 네 어리광도 받아주며 너의 장난을 받아줄 수 있어 난, 널 위해 뭐든지  한참을 멍하니 널 그려보면 하루가 금세 지나 Woo Whaa~  같은 꿈을 꾸면서 함께 잠들고 싶어 너완 무엇이든지 좋아 Yeah  I can't live without you (네 두 손 꼭 잡고) I can't live without you (곁에 있어줄래요) 늘 고마워 내 옆에 그대라서 하루 온종일 행복해져 난   언제든지 너와 난 어디든 함께 있어요 숨기지 않을게요 그댈 좋아하는 맘~ 당신만 있다면 한 평생 I’m fallin’ I’m fallin’  I can't live without you (꽉 안아 줄게요) I can't live without you (곁에 있고싶어) 늘 고마워 내 옆에 그대라서 하루 온종일 행복해져 난   아름다운 네 미소에 I'm fallin' you Everyday I think of you 매일 말하고 싶어, 너를 사랑해 너와 나의 세상 속에선 뭐든 할 수 있어 영원히 네 곁에 보고 또 봐도 보고싶어 Yeah
					",
573,  SCOPE          , 김뮤지엄  KIMMUSEUM   ,R amp B Soul,"너만 보이듯 사라지는 건 쉽기도 여태 가려진 배경들에 치여 살기로 우린 때로 어떤 것을 쫓아가기도 같이 가기로 했던 섬의 이름 XX도 너를 지켜내겠다던 다리 번개 따윈 겁이 나지 않지 마치 달려가는 모습 뭔가 여태 봐온 것만 같아 속이 상함 뒷걸음쳐가는 모습 멀리 드러나는 배경 내가 서있던 꿈 안에 멀어지는 너가 보여 Woke up from dream 오늘도 걱정에 걱정이 늘 겹쳐서 너마저 떠나면 움켜쥐었던 향은 사라져 Woke up from dream 내일도 잘려진 감정 위 걸친 말로 나 먼저 떠나며 그려놓았던 꿈은 멀어져 결국엔 하루가 멀었던 지나온 매일의 나라서 이쯤 해둔다면 무뎌지고 또 무뎌지는 얕디얕은 잠에 들어가며 Woke up from dream 오늘도 걱정에 걱정이 늘 겹쳐서 너마저 떠나면 움켜쥐었던 향은 사라져 Woke up from dream 내일도 잘려진 감정 위 걸친 말로 나 먼저 떠나며 그려놓았던 꿈은 멀어져 나에 대한 많은 말과 편식해야 했던 순간 뭔가를 얻어 가는 날과 그러지 못해 멀어지는 감각 너마저 떠나면 움켜쥐었던 향은 사라져 
",
