,artist,genre,lyric,title
20, 귓속말  ,발라드,"그대가 없는 이 길을 걸어요 추억만이 남아 있는 이 길을 아직 그댈 잊지 못한 건지 추억을 잊지 못한 건지 멍하니 이 거리를 정신 나간 사람처럼 걷다 멈추다 걷다 멈추다 걷다 멈추다 또 걷다 그대와 같이 걸었던 이 거리에는 다시 만나볼 수 없는 우리가 있어서 그대와 나눴던 추억 그 모든 것이 오늘도 나를 이 길로 데려오네요 그대와 같이 걸었던 추억은 여전히 나 혼자 이렇게 되뇌이네요 아직 그댈 잊지 못한 건지 추억을 잊지 못한 건지 아직도 이 거리를 정신 나간 사람처럼 Um 걷다 멈추다 걷다 멈추다 걷다 멈추다 또 걷다 그대와 같이 걸었던 이 거리에는 다시 만나볼 수 없는 우리가 있어서 그대와 나눴던 추억 그 모든 것이 오늘도 나를 이 길로 데려오네요 
",
21, 윤현상  ,발라드,"감정이 다 무뎌져 가는 밤 기척도 없이 넌 날 찾아와 마음 두드리고 언제 그랬냐는 듯 내 곁을 떠나가 다시 날 흔들어놓고 생각이 참 많아져 가는 밤 조금 괜찮아졌다고 착각했었나 봐 한참을 마음 다잡았었는데 이렇게 다시 또 내 앞에 다가와 어떻게 널 잊겠어 이렇게 다시 찾아와서 끝이 아니라는 듯 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 그래도 이젠 보낼게 감정이 다 무뎌져 가는 밤 너에게 꼭 해주고 싶던 말 전부 사라지고 나서 의미 없는 그 말 그렇게까지 행복했었는데 어느새 다시 또 내 곁에 다가와 어떻게 널 잊겠어 이렇게 다시 찾아와서 끝이 아니라는 듯 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 그래도 이젠 보낼게 감정이 다 무뎌져 가는 밤 어떻게 널 잊겠어 이렇게 아직 선명한걸 이젠 볼 수 없는데 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 너를 이젠 보낼게 그때처럼 감정이 또다시 무뎌져 가는 밤 
",
22, 로시  Rothy   ,발라드,"함께였었던 너 지금 어느 별에 있니 난 아직도 이별에 있어 흩어져가는 하늘에 나를 태워 보면 볼 수 있을까 너 있는 곳에 혹시 너도 나를 찾고서 있는지 마치 시간이 멈춘 듯이 너를 기다리고만 있어 Oh You're my star Oh You're my star in the sky 너의 밤하늘 속에 내가 있다면 그 수많은 별들 중에 한 점이라도 채워지면 그걸로 좋아 이별이 된대도 함께였었던 너 지금 어느 별에 있니 난 아직도 이별에 있어 환하게 웃어주던 네 마지막 모습이 그리워 꿈에서라도 만날까 너를 품에 안고 잠들어 Oh You're my star Oh You're my star in the sky 너의 밤하늘 속에 내가 있다면 그 수많은 별들 중에 한 점이라도 채워지면 그걸로 좋아 이별이 된대도 너를 잊지 않을게 Oh You're my star Oh You're my star in the sky 너의 밤하늘에도 내가 있다면 그 수많은 별들 중에 한 점이라도 채워지면 그걸로 좋아 이별이 된대도 
",
23, 거미  ,발라드,"바람결에 천천히 다가와주던 가까워질수록 더 너의 향기로 얼어있던 내 맘속에 네가 들어와 어두웠던 이 세상을 비춰주던 너 바람이 불어와 포근히 나를 감싸주는 구름 같은 너의 모습이 내 곁에 다가왔잖아 바람이 불어와 쓸쓸히 혼자 방황했던 나의 맘속에 사랑할줄도 몰랐었던 내게 다가온 바람이 불어와 자연스레 네 손을 잡고 걷는 나 길었던 이 길이 짧게만 느껴져 얼어있던 내 맘속에 네가 들어와 어두웠던 이 세상을 비춰주던 너 바람이 불어와 포근히 나를 감싸주는 구름 같은 너의 모습이 내 곁에 다가왔잖아 바람이 불어와 쓸쓸히 혼자 방황했던 나의 맘속에 사랑할줄도 몰랐었던 내게 다가온 설명할 수 없을 만큼 하루하루가 네가 옆에 있어줘서 매일 웃게 돼 밤 하늘에 별보다 빛나는 바람이 불어와 포근히 나를 감싸주는 구름 같은 너의 모습이 내 곁에 다가왔잖아 바람이 불어와 쓸쓸히 혼자 방황했던 나의 맘속에 사랑할줄도 몰랐었던 내게 다가온 바람이 불어와 
",
24, Kei  러블리즈   span    span 엑시  우주소녀   ,발라드,"흩날리는 꽃잎에게 물었어  너에게도 봄이 불어 왔을까  햇살처럼 웃었던  따듯한 모습 그대로  그림처럼 내게 남아 있는 걸 yeah  같은 시간 속 널  다른 공간 속 난  바람에 실려왔던  네 향기에 눈 감은 채  너를 그려 그 순간처럼  Oh  너와 함께 했던 봄빛 같던 눈빛  아직도 난 기억해  그 모든 순간들을 믿어  멀리 있어도  눈부시게 빛나던  I Remember  I Remember  맑은 햇살처럼  따듯하게 찾아와  고운 바람처럼  내 옷깃을 스치고  너의 기억에 물들어  그 때 그 날에 머물러  이 계절처럼 가끔은 날 찾아와줬음 해  Oh  너와 함께 했던 봄빛 같던 눈빛  아직도 난 기억해  그 모든 순간들을 믿어  멀리 있어도  눈부시게 빛나던  I Remember  I Remember  It's you 사실은 너도 날 떠올려주길 부탁해 너의 시간이 나와 같다면 I can already feel your love again And let’s try again 다시 감싸줘 품에 안아줘 날 느낄 수 있게 너와 함께 했던 봄빛 같던 눈빛 온기 아직도 난 기억해 별빛처럼 빛나던 그 모든 순간들을 믿어 멀리 있어도 멀리 있어도 눈부시게 빛나던 I Remember 별빛처럼 빛나던 I Remember I Remember starry star 시간이 지나도 I Remember 
",
25, 이민혁  span    span HYNN  박혜원   ,발라드,"사각사각 간지럽게 내 귓가에 머무는 그대라는 이름 반짝반짝 눈부시게 날 비추는 새하얀 그대라는 조명 무더운 여름 오지 않을 것 같던 휴 시원한 바람 그런 상쾌함 그게 너란 걸 You 그대가 좋아서 내 마음에 있어서 떨리는 입술로 조심스럽게 하는 말 언 마음을 녹이듯 빈 가슴을 채우듯 그대를 나 역시 그대를 사랑한다고 말하죠 상처받을 때 위로하고 기운 없을 때 안아주는 그런 사람을 우리는 연인이라 하죠 차가운 겨울 오지 않을 것 같던 따사로운 햇살 그런 포근함 그게 너란 걸 You 그대가 좋아서 내 마음에 있어서 떨리는 입술로 조심스럽게 하는 말 언 마음을 녹이듯 빈 가슴을 채우듯 그대를 나 역시 그대를 사랑한다고 말하죠 지는 계절이 오지 않았으면 Without you 어느 비 오는 정류장 울고 있던 한 사람 널 처음 봤을 때 조심스럽게 건넨 말 잠시 있어 줄게요 떨리던 그 어깨 돌려 시작된 우리 사랑 언 마음을 녹이듯 시린 가슴을 채우듯 그대를 나 역시 그대를 사랑한다고 말하죠 그대여 사랑한다고 말하죠 
",
26, 에델 라인클랑  Edel Reinklang   ,발라드,"너를 처음 만난 날 소리없이 밤새 눈은 내리고 끝도 없이 찾아드는 기다림 사랑의 시작이었어 길모퉁이에 서서 눈을 맞으며 너를 기다리다가 돌아서는 아쉬움에 그리움만 쌓여도 난 슬프지 않아 눈 내리고 외롭던 밤이 지나면 멀리서 들려오는 새벽 종소리 혼자만의 사랑은 슬퍼지는 거라 말하지 말아요 그대 향한 그리움은 나만의 것인데 외로움에 가슴 아파도 그 아픔까지 사랑한거야 눈 내리고 외롭던 밤이 지나면 멀리서 들려오는 새벽 종소리 혼자만의 사랑은 슬퍼지는 거라 말하지 말아요 그대 향한 그리움은 나만의 것인데 외로움에 가슴 아파도 그 아픔까지 사랑한거야 혼자만의 사랑은 혼자만의 사랑은 슬퍼지는 거라 말하지 말아요 그대 향한 그리움은 나만의 것인데 외로움에 가슴 아파도 그 아픔까지 그 아픔까지 사랑한거야 
",
27, 연희  ,발라드,"너 없는 밤은 길고 멀어서 아득한 저 달빛을 넘어 너의 꿈이 되고 싶은 이 밤 너 닮은 별을 따라 유영해 아직 갈 길이 먼 이 밤 너의 꿈에 닿으면 날 안아줘 월백색 빛이 퍼지면 우리 깊은 밤에 꿈이 이어질 거야 너와 나 이 밤에 같은 꿈을 꾼다면 사랑이 온 거야 따뜻한 너의 품이 그리워 잠 못드는 이 밤 오직 너의 꿈을 꾸기를 난 기도하고 있어 달빛에 길을 따라오면 돼 오직 널 기다리는 밤 나의 꿈에 닿으면 날 안아줘 월백색 빛이 퍼지면 우리 깊은 밤에 꿈이 이어질 거야 너와 나 이 밤에 같은 꿈을 꾼다면 사랑이 온 거야 여기 우리의 꿈이 서로 만나 못다 한 이야길 나눠요 너와 나 이 밤 
",
28, 김선일  ,발라드,"우린 오늘 어제완 다른 하루를 보냈지 늦은 오후 내 방 안에 스민 햇살이 나는 너무나도 쓸쓸해 두려워 잘했다고 나는 자꾸 되뇌어 이제 그만 놓아줘야 맞다고 그런데 왜 너의 오늘 붙잡고 싶을까 다신 볼 수 없는데 아무 일도 없던 것처럼 애써 지우고 숨겨도 네가 떠올라 이런 내 마음 혹시나 너는 부디 몰랐으면 오늘 밤이 빨리 지나가길 바라 내 어린 마음 네겐 모질었었지 몰래 눈물 짓던 너를 기억해 언젠가는 내 맘마저 무뎌져 버릴까 시간 속에 묻은 채 오늘 밤이 마지막이길 너의 향기도 흔적도 잊혀지기를 네가 아파했을 하루도 나보다는 덜 길었길 오늘 밤만 지나 행복하길 이젠 
",
29, 라임멜로  span    span 다윤  ,발라드,"유난히 힘들었던 하루 온몸에 콕콕 가시가 찔린 듯 해 흐릿한 정신에 나 빨리 자고 싶어 집으로 허겁지겁 달려간 하루 서늘한 겨울 공기에 잠에서 깨어 부시시한 얼굴로 맞이한 주말의 아침 창밖으로 나부끼는 하얀 겨울 손짓에 약간 으시시한 겨울의 아침 따뜻한 커피 한 잔에 차가운 몸을 녹이고 조금 일찍 찾아온 겨울과 악수를 단순한 이 노래로 오늘 날씨는 맑음 차가운 아침을 살살 녹이네 서늘한 겨울 공기에 잠에서 깨어 부시시한 얼굴로 맞이한 주말의 아침 창밖으로 나부끼는 하얀 겨울 손짓에 약간 으시시한 겨울의 아침 따뜻한 커피 한 잔에 차가운 몸을 녹이고 조금 일찍 찾아온 겨울과 악수를 단순한 이 노래로 오늘 날씨는 맑음 차가운 아침을 살살 녹이네 
",
30, 김재희  ,발라드,"혼자 걷던 이길에 네 모습이 보여서 그래 니가 내게 왔어 니가 다가왔어 널 기다렸잖아 나 혼자 걷던 이 길에 사실 익숙해진 이길에 니가 또 다가올까 봐 나는 이 길을 걷잖아 난 말이야 니가 또 그리워져서 어떻게 하니 보이지 않는 길을 걷고만 있잖아 혼자 걷던 이 길에 너의 향기가 남아서 그 자리에 너의 흔적에 살다 혼자 돌아왔나 봐 나 혼자 걷던 이길에 사실 익숙해진 이길에 니가 또 다가올까 봐 나는 기대고 했었잖아 나 혼자 걷던 이길에 널 닮은 바람 불어와 이젠 널 알 수 없는데 너의 향기 남아 이길 돌아왔어 난 너의 향기를 기억해 
",
31, 조안나  ,발라드,"나 그때는 몰랐어 너무나 약하고 어렸던 마음에 우린 그렇게 저물어 시간이 흘러도 나의 맘은 그 자리인 게 그대로인 게 난 너무 싫었어 아프고 아파도 괜찮다고 진심을 등 뒤로 밀어내도 나는 아직도 추억 속에 사는데 이별과 이별을 하고 싶어 기억을 지우고 싶은데 왜 다시 널 떠올리게 돼 날 웃게 했던 그날은 안녕 추억도 안녕 몇 번을 다짐해 봐도 잘 안돼 그 미련 앞에 또 서성이는 내가 너무 미운데 또 선명하게 드리워져 널 잊고 싶은데 시간이 더 지나야 하나 봐 몇 번을 되네 이는 혼잣말 나는 그렇게 다시 하루를 보내 조금은 익숙한 내 마음에 가끔씩 추억이 불어와 또다시 날 흔드는 너야 날 웃게 했던 그 날은 안녕 추억도 안녕 몇 번을 다짐해 봐도 잘 안돼 그 미련 앞에 또 서성이는 내가 너무 미운데 또 선명하게 드리워져 몇 번의 계절이 흘러야 하는지 모든 순간들 속에 네가 있어서 다 울어버리고 눈물이 마르면 괜찮을 거라고 날 웃게 했던 그 날은 안녕 추억도 안녕 몇 번을 다짐해 봐도 잘 안돼 그 미련 앞에 또 서성이는 내가 너무 미워서 늦었지만 이제야 하는 말 안녕 안녕 
",
32, 김대건  ,발라드,"아주 어릴 적에 나 꽃잎이 떨어지던 날 귓볼을 스친 찬바람 결에 뒤를 돌아봤을 때 난 너를 처음 만난 그때가 여전히 선명해 같은 책을 빌려선 네가 좋아하는 구절은 몇 번을 더 읽었는지 난 모르겠어 그렇게 우리는 천천히 서로를 알아갔죠 아직 그곳에 머물러 있어 나의 라일락 봄처럼 따뜻한 문득 불어온 내 소중한 추억이겠죠 그대를 만나 아름다웠던 우리의 기억을 떠올리며 오늘도 아무렇지 않은 척 보냈죠 졸린 줄도 모르고 빼곡히 적었던 편지에 손가락이 퉁퉁 부어도 마냥 좋았어 그렇게 우리는 천천히 서로를 알아갔고 여전히 마음 한켠에 있죠 나의 라일락 봄처럼 따뜻한 문득 불어온 내 소중한 추억이겠죠 그대를 만나 아름다웠던 우리의 기억을 떠올리며 오늘도 아무렇지 않은 척 보냈죠 내가 사랑한 그대 그리워도 했었고 가끔 눈물 흘리기도 하죠 알아요 모든 건 추억이기에 예쁘고 아름다운 채로 남아야겠죠 나의 라일락 봄처럼 따뜻한 문득 불어온 내 소중한 추억이겠죠 그대를 만나 아름다웠던 우리의 기억을 떠올리며 오늘도 아무렇지 않은 척 보냈죠 
",
33, 리나  ,발라드,"쏟아지는 별을보며 너를세며 나와 함께 있는 너를 불러봐 푸른 바다 하얀모래 너를 그려 나와함께 있는 너를 그리워 차가운 바람소리 희미한 너의 모습 별빛 파도소리 텅빈 내맘 향기 쏟아지는 별을보며 너를세며 나와 함께 있는 너를 불러봐 쏟아지는 별을보며 너를세며 나와 함께 있는 너를 그려봐 
",
34, 플리  Flee   ,발라드,"오늘은 나 너에게 말할 수 있을까 어리고 서투른 맘을 몰래 눌러 담아서 매일이 기대됐었던건 너를 만날 생각들에 들뜬 맘이었었나봐 나 너와 함께 걷고싶어 발을 맞추면서 매일 너의 목소리를 들으면서 잠들고 싶어 혹시 이런 맘이 부담일까 한참을 망설였지만 이젠 너에게 말할게 나 너와 함께 걷고싶어 발을 맞추면서 매일 너의 목소리를 들으면서 잠들고 싶어 이런 설레는 맘 고백할래 너에게 나 꿈에서도 너를 만나 같이 있고싶어 매일 너의 목소리를 들으면서 잠들고 싶어 
",
35, 노형돈  ,발라드,"그댈 처음 본 순간 수줍게 웃던 미소 지금 내 눈앞에 있어 정말 사랑하나 봐 함께 있는 지금도 그대만 보고 싶은걸 처음부터 우린 사랑하게 될 그런 운명처럼 잊을 수 없는 오늘 같은 날에 사랑을 하고 있나요 이게 꿈은 아니죠 지금처럼 행복한 적 없었던 거죠 사랑이 이런 거겠죠 어떤 하룰 살아도 온종일 그대뿐이죠 그댈 사랑하나 봐 웃으며 말하지만 지금도 설레고 있어 안아줄 수 있나요 함께 있는 지금도 눈부신 그댈 느끼죠 처음부터 우린 사랑하게 될 그런 운명처럼 잊을 수 없는 오늘 같은 날에 사랑을 하고 있나요 이게 꿈은 아니죠 지금처럼 행복한 적 없었던 거죠 사랑이 이런 거겠죠 어떤 하룰 살아도 온종일 그대뿐이죠 오늘이 지나가도 변하지 않을게 항상 곁에 있을게 그대를 만난 날들이 꿈만 같은 날이죠 함께라면 모든 날이 행복할 거예요 사랑해 이 한 마디로 다 담을 순 없지만 변하지 않을 말이죠 내게 와줘서 고마워 
",
36, 모하든  ,발라드,"날 그냥 내버려 둬 무너지고 싶은 날이죠 날 건드리지 마 지금은 아무리 노력해도 안돼요 내 맘은 아무도 몰라요 혹시 그대도 나와 같은지 툭 건드리면 눈물이 앞을 가려 약한 내 맘 보이고 싶지 않아 누군가의 무책임한 말들이 상처가 되어 가슴에 차올라 괜찮다고 말해줄래 그대의 손길이 닿으면 날 살아나게 하잖아 힘들 때 노래를 들어요 매일 꽃길일 수는 없겠지 어둠뿐이라고 이대로 주저앉지 마 수줍게 빛나는 나를 숨기지 마 누군가의 무책임한 말들이 상처가 되어 가슴에 차올라 괜찮다고 말해줄래 그대의 손길이 닿으면 날 살아나게 하잖아 조금만 더 힘을 내 잘하고 있어 그래 내가 지금까지 그래왔듯이 
",
37, 바리칸토  Baricanto   ,발라드,"우리에겐 꿈이 있어요 늘 그렇듯 다른 이들이 비웃고 안된다 하는 우리를 걱정하듯 보진 말아요 누군가 그랬듯 꿈을 꾸는 사람은 아름다우니 꿈이 있다고 열심히 하고 있는진 모르겠어요 때론 무얼해야 할지도 모르죠 모르는 것 투성일때엔 그저 꿈꿔라 가슴 미어 터질 때 까지 우리가 함께 나누는 모든 것들을 꿈꿔라 우리가 말하는 꿈이 꼭 무언가 되겠단건 아니죠 그저 꿈을 꾸다보니 함께 되었고 작은것에 고마움을 느끼죠 아마 꿈은 이렇게 꾸는 것만으로 행복인가 봐요 그러니 멈추지말고 꿈꿔라 가슴 미어 터질 때 까지 우리가 함께 나누는 모든 것들을 꿈꿔라 우리의 꿈이 소중한 꿈이 바래지질 않고 아름답길 행복으로 가는길에 아름다운 이꿈이 우리를 비추길 꿈꿔라 가슴 뛰는 소리가 들릴 때 까지 달려라 멈춤이라는 말을 잊을 때 까지 우리가 가는 곳이 행복으로 물들 때 까지 꿈꿔라 꿈꿔라 꿈꿔라 꿈꿔라 
",
38, 최유리  ,발라드,"미안하단 말도 못 해 우리의 지난날에 나는 멈춰 서서 사랑한단 말로 가득하던 우리 사랑과 너무 멀어졌어 사랑을 했고 나는 외로움과 함께 밀어붙이는 이기적인 맘 사랑을 해 또 나는 내 마음을 털어내 고된 나의 사랑들도 나의 마음 끝엔 고작 이런 노력밖에 없는 날을 보내 이 기적에 살아 정말 나를 줄게 이젠 날 돌아봐줄래 네가 없는 날에 나를 보내볼게 네겐 뭐든 줄게 내가 꿈꾸며 아껴왔던 내 모든 걸 줄게 어렵지 않아서 그래 모든 걸 모아줄게 뭐든 말해볼래 상처받은 말도 하나 없지만 그래 꿈이길 바라 눈 감을 때마다 그래 나는 나야 소리 내 뱉어보다가 온통 눈물로 가득 차와 나의 마음 끝엔 고작 이런 노력밖에 없는 날을 보내 이 기적에 살아 정말 나를 줄게 이젠 날 돌아봐줄래 네가 없는 날에 나를 보내볼게 오 나는 사라지는 날에 아쉬울 게 없듯이 너를 바라보는 것 내가 할 수 있는 게 그래 나는 잃어버리겠지만 이젠 멀어질 나를 위해 나의 마음 끝엔 고작 이런 노력밖에 없는 날을 보내 이 기적에 살아 이제 난 충분해 내게 남은 이것밖엔 내 모든 걸 준다는 이 마음이니 
",
39, 윤  ,발라드,"너 없이 처음 보낸 오늘 하루가 이상할 만큼 잘 지나갔는데 내 방에 혼자 남아 있는 지금 난 계속 네 생각 나 눈물만 흘러 어둠이 내려앉아 작은 사진 속 스며든 달빛 그 빛에 비친 우린 행복한데 날 돌아선 뒷모습 바라만 보다 붙잡아 볼까 생각했지만 돌릴 수 없는 일인 걸 알아 다시 너에겐 우리는 없잖아 다 예전으로 돌아갈 것만 같아 우리 추억 정리 못하고 있어 날 돌아선 뒷모습 바라만 보다 붙잡아 볼까 생각했지만 돌릴 수 없는 일인 걸 알아 다시 너에겐 우리는 없잖아 사실 나 못하겠어 안될 것 같아 너 없는 난 내 옆에서 언제나 웃어준 너라서 늘 함께였던 그때로 돌아와 그날 밤 날 스쳐간 차가던 너를 붙잡았다면 달라졌을까 돌릴 수 있는 일인 거라면 다시 너에게 우리가 있다면 다 돌리고 싶어 
",
40, 영보스  ,발라드,"오늘 밤은 어제보다 길어 내 인생이 지루해질 것 같은 이 밤 너의 집 앞을 지나면 그저 생각이 나곤 하지 너의 사진을 보면 지금 보고 싶어져 우 우리 집 앞을 니가 지나갈 것 같아 하루 종일 바라보고 있어 이젠 안 되겠어 나가고 싶어 오늘 밤은 내 곁으로 올래 혼자서 잠들기 너무 싫어 자기 전에 내 생각은 할까 아무 생각 없이 자면 안 돼 하루하루 기다려지는 내 맘이 참을 수 없는 내 맘이 터질 것만 같은데 기다려본다 오늘 밤은 내 곁으로 올래 혼자서 잠들기 너무 싫어 오늘 밤엔 내 곁에 온다면 기분 좋은 꿈을 꿀 것 같아 내 마음을 알지도 못하면서 넌 자꾸 그래 내 마음도 내가 몰라 기다려본다 
",
41, 이정윤  ,발라드,"난 알아 솔직한 건 늘 어렵단 걸 수많은 생각 속 날 지켜야만 하니까 우린 알까 한없이 가는 시간 속에 많은 걸 놓치며 산다는 걸 날이 선 말로 널 아프게 하고 미안하단 마음은 네가 날 알아주길 바래 다시 널 보며 얘기할 수 있을 거라 나도 그 누구도 의심하지 않았네 이별이란 늘 갑자기 찾아오는 것 아무런 예고도 없이 이별은 이런 날 비웃듯이 잠시 그를 놓았을 때 찾아오겠지 마음 속 날 찌르는 그 무엇이 작아진 누군가의 뒷모습일까 언제까지 기다려줄 것만 같아도 시간은 어느새 저 멀리 달아나있네 이별이란 늘 갑자기 찾아오는 것 아무런 예고도 없이 이별은 이런 날 비웃듯이 잠시 그를 놓았을 때 찾아오겠지 또 다시 마주해야 할 아픔이여 하루도 널 잊은 적 없네 이별은 이런 날 알면서도 잠시 그를 잊었을 때 찾아오겠지 
",
42, 보비  BOBI   ,발라드,"나는 누굴까 어디서 왔을까 나는 어디로 흐르고 있을까 여긴 어딜까 어디에 있을까 저 달님에게 물어야지 달님 아나요 날 보고 있나요 난 어디로 가는 걸까요 말해주세요 듣고 싶은걸요 날 어디로 데려가는 가요 어두운 저 하늘 너머엔 내가 있을까요 깊은 저 바다 끝에는 뭐가 있을까요 아무것도 모르겠어요 난 어디로 가야 할까요 말해주세요 듣고 싶은걸요 난 어디로 향해 가나요 나는 누굴까 뭘 하고 있을까 나는 어디쯤 지나고 있을까 나는 빛날까 빛나고 있을까 저 별님에게 물어야지 별님 아나요 날 보고 있나요 난 어디에 있는 걸까요 보여주세요 보고 싶은걸요 난 어디쯤 지나고 있나요 어두운 저 하늘 너머엔 누가 있을까요 깊은 저 바다 끝에는 내가 있을까요 아무것도 모르겠어요 난 어디로 가야 할까요 보여주세요 보고 싶은걸요 난 어디쯤 지나고 있나요 저 달빛에 비친 바람에 스친 내 모습 따라 걷다 걷다 두 눈에 비친 빗물에 적신 내 걸음마다 묻고 있네 어두운 저 하늘 너머엔 누가 있을까요 깊은 저 바다 끝에는 내가 있을까요 아무것도 모르겠어요 난 어디로 가야 할까요 보여주세요 보고 싶은걸요 난 어디쯤 지나고 있나요 나는 누굴까 끝없이 물어도 여긴 어딜까 아무리 걸어도 어느 곳에도 보이지 않네 
",
